"id","name","gender","gender_probability","age","age_group","country_id","country_name","country_probability"
"019db3df-8585-7669-b579-f818d2d1509b","jennifer phillips","female",0.91,54,"adult","FR","France",0.94
"019db3df-8585-7669-b57a-01d12e9ecd47","véronique ping","female",0.75,72,"senior","GA","Gabon",0.59
"019db3df-8585-7669-b57a-0e6e0fa36f00","mpho ncube","male",0.72,14,"teenager","BW","Botswana",0.8
"019db3df-8585-7669-b57a-175ab74bfdd1","timothy davis","male",0.89,24,"adult","GB","United Kingdom",0.5
"019db3df-8585-7669-b57a-228143e3607f","ekow adomou","male",0.89,46,"adult","SN","Senegal",0.28
"019db3df-8585-7669-b57a-2d972b214206","abdou nikiéma","male",0.69,21,"adult","NG","Nigeria",0.28
"019db3df-8585-7669-b57a-432615451a0c","astou boateng","female",0.72,34,"adult","NE","Niger",0.75
"019db3df-8585-7669-b57a-5fbaeea973e1","théophile ondimba","male",0.92,16,"teenager","CM","Cameroon",0.88
"019db3df-8585-7669-b57a-80b5ffe50456","bayo diallo","male",0.83,9,"child","NG","Nigeria",0.45
"019db3df-8585-7669-b57a-850f8a76b1e4","yusuf tadesse","male",0.77,18,"teenager","KE","Kenya",0.62
"019db3df-8585-7669-b57a-8b7a0d31a500","john anderson","male",0.72,17,"teenager","FR","France",0.54
"019db3df-8585-7669-b57a-8ea0d8f006a1","zanele waweru","female",0.92,40,"adult","UG","Uganda",0.5
"019db3df-8585-7669-b57a-9477222ae312","kwame igwe","male",0.8,28,"adult","GH","Ghana",0.27
"019db3df-8585-7669-b57a-a3d533a7232a","cynthia smith","female",0.66,30,"adult","GB","United Kingdom",0.19
"019db3df-8585-7669-b57a-b6caf4008c99","margaret mitchell","female",0.71,36,"adult","FR","France",0.24
"019db3df-8585-7669-b57a-ec541e14661d","chérie nguema","female",0.92,23,"adult","CM","Cameroon",0.79
"019db3df-8585-7669-b57a-f4654d13d207","wanja achieng","female",0.84,12,"child","TZ","Tanzania",0.18
"019db3df-8585-7669-b57a-fb44c45dbb95","joseph martin","male",0.89,43,"adult","GB","United Kingdom",0.48
"019db3df-8585-7669-b57b-03ecbab0611f","tebogo nxumalo","male",0.83,37,"adult","ZW","Zimbabwe",0.51
"019db3df-8585-7669-b57b-044358469957","paul king","male",0.84,28,"adult","FR","France",0.85
"019db3df-8585-7669-b57b-200765deec06","tendai otieno","male",0.89,85,"senior","ET","Ethiopia",0.28
"019db3df-8585-7669-b57b-27892b7fd6c1","parfait mobutu","male",0.84,40,"adult","CD","DR Congo",0.26
"019db3df-8585-7669-b57b-30e6c8582a07","themba mthembu","male",0.85,58,"adult","KE","Kenya",0.12
"019db3df-8585-7669-b57b-3970889ea7ad","rudo khumalo","male",0.74,11,"child","ZM","Zambia",0.18
"019db3df-8585-7669-b57b-3ff0d75d40c8","bayo okonkwo","male",0.79,45,"adult","BJ","Benin",0.38
"019db3df-8585-7669-b57b-4a6c22490f9d","mariama keïta","female",0.91,40,"adult","NG","Nigeria",0.64
"019db3df-8585-7669-b57b-5f728eeab9b9","sizwe nxumalo","male",0.73,37,"adult","ZA","South Africa",0.64
"019db3df-8585-7669-b57b-6ef8c7eac181","kwame bah","male",0.88,35,"adult","NG","Nigeria",0.9
"019db3df-8585-7669-b57b-8ffcfa0f6666","kariuki farah","male",0.88,52,"adult","MG","Madagascar",0.89
"019db3df-8585-7669-b57b-d2865a96e5e8","ryan campbell","male",0.79,76,"senior","US","United States",0.45
"019db3df-8585-7669-b57b-eb7d43066469","rené bomboko","male",0.78,31,"adult","CF","Central African Republic",0.18
"019db3df-8585-7669-b57c-17055921cd2f","mengistu abdi","male",0.87,86,"senior","RW","Rwanda",0.34
"019db3df-8585-7669-b57c-3c1aa2ec3a44","mengistu bekele","male",0.65,62,"senior","KE","Kenya",0.11
"019db3df-8585-7669-b57c-5433f2a08638","mamadou touré","male",0.72,34,"adult","GH","Ghana",0.69
"019db3df-8585-7669-b57c-5ed4964fa8c3","hamza kettani","male",0.85,48,"adult","MA","Morocco",0.42
"019db3df-8585-7669-b57c-6894018e96bf","salma tahir","female",0.98,37,"adult","DZ","Algeria",0.49
"019db3df-8585-7669-b57c-9285d43069e5","selamawit otieno","female",0.74,39,"adult","KE","Kenya",0.64
"019db3df-8584-70ef-aa07-fd223431c5eb","kevin evans","male",0.88,25,"adult","DE","Germany",0.58
"019db3df-8584-70ef-aa08-17d4182b072b","véronique nze","female",0.91,52,"adult","TD","Chad",0.19
"019db3df-8584-70ef-aa08-1f878ff76f41","edward young","male",0.67,89,"senior","CN","China",0.38
"019db3df-8584-70ef-aa08-21ec4310af20","njeri warsame","female",0.72,43,"adult","UG","Uganda",0.42
"019db3df-8584-70ef-aa08-2801551df8a0","auxilia khumalo","female",0.91,50,"adult","AO","Angola",0.24
"019db3df-8584-70ef-aa08-4803db7d2c24","florentine lokossou","female",0.82,18,"teenager","GN","Guinea",0.6
"019db3df-8584-70ef-aa08-5740a8f811c8","pierre tshisekedi","male",0.71,62,"senior","GA","Gabon",0.63
"019db3df-8584-70ef-aa08-742eeb1e949d","jessica adams","female",0.65,42,"adult","US","United States",0.84
"019db3df-8584-70ef-aa08-7d945a9c3df1","parfait kabila","male",0.97,59,"adult","CF","Central African Republic",0.45
"019db3df-8584-70ef-aa08-89a2bea126e7","sipho mhlanga","male",0.71,56,"adult","AO","Angola",0.12
"019db3df-8584-70ef-aa08-b48da201a910","mohamed kettani","male",0.82,16,"teenager","MA","Morocco",0.78
"019db3df-8584-70ef-aa08-ceb8ed94d0a2","florentine zongo","female",0.83,88,"senior","NG","Nigeria",0.57
"019db3df-8584-70ef-aa08-de1de04a1f7f","ndéye darko","female",0.97,52,"adult","NG","Nigeria",0.39
"019db3df-8585-7669-b579-8f26589eb787","véronique eyeghe","female",0.92,81,"senior","CM","Cameroon",0.21
"019db3df-8585-7669-b579-9135452df3eb","akinyi warsame","female",0.7,6,"child","KE","Kenya",0.27
"019db3df-8585-7669-b579-96c4ed21cbe0","grâce konaté","female",0.99,14,"teenager","BJ","Benin",0.57
"019db3df-8585-7669-b579-a4fa434927aa","zulai kamau","female",0.76,6,"child","ET","Ethiopia",0.12
"019db3df-8585-7669-b579-a8d96a92cf19","rakiya farah","female",0.84,52,"adult","ET","Ethiopia",0.34
"019db3df-8585-7669-b579-d23951c531b5","steven taylor","male",0.79,22,"adult","AU","Australia",0.34
"019db3df-8585-7669-b579-d75a3e299eee","bethlehem adhiambo","female",0.69,26,"adult","TZ","Tanzania",0.9
"019db3df-8585-7669-b579-da8109af4782","dina chraibi","female",0.68,31,"adult","EG","Egypt",0.73
"019db3df-8585-7669-b579-e9afa7cda9c7","cheikh owusu","male",0.91,9,"child","NG","Nigeria",0.21
"019db3df-8585-7669-b579-edbc70e84024","mark segla","male",0.93,47,"adult","ML","Mali",0.57
"019db3df-8585-7669-b57a-047d556b8f33","akinyi mengistu","female",0.7,30,"adult","TZ","Tanzania",0.28
"019db3df-8585-7669-b57a-0ac1e64a0715","anthony carter","male",0.8,32,"adult","AU","Australia",0.81
"019db3df-8585-7669-b57a-124917014721","john jones","male",0.73,15,"teenager","GB","United Kingdom",0.8
"019db3df-8585-7669-b57a-2a46fc3b7515","samuel sidibé","male",0.86,68,"senior","NG","Nigeria",0.39
"019db3df-8585-7669-b57a-34920b90289c","amanda martin","female",0.77,28,"adult","US","United States",0.55
"019db3df-8585-7669-b57a-3a27d0d4bf66","mpho mthembu","male",0.7,15,"teenager","BW","Botswana",0.57
"019db3df-8585-7669-b57a-3e27706e83cb","calixte mensah","male",0.72,56,"adult","SN","Senegal",0.31
"019db3df-8585-7669-b57a-46b95722691f","astou dossou","female",0.84,89,"senior","NG","Nigeria",0.7
"019db3df-8585-7669-b57a-4ef47c071793","ade ouédraogo","male",0.77,12,"child","SN","Senegal",0.18
"019db3df-8585-7669-b57a-554e006c7d7b","tesfaye desta","male",0.84,29,"adult","KE","Kenya",0.2
"019db3df-8585-7669-b57a-586d9fa523a1","betty davis","female",0.85,14,"teenager","BR","Brazil",0.57
"019db3df-8585-7669-b57a-624d40eff3db","joy okafor","female",0.7,27,"adult","GH","Ghana",0.62
"019db3df-8585-7669-b57a-78700c74e993","paul tapsoba","male",0.8,18,"teenager","NG","Nigeria",0.65
"019db3df-8585-7669-b57a-7fad0a6a65a4","melissa parker","female",0.97,14,"teenager","US","United States",0.21
"019db3df-8585-7669-b57a-9d3ab96d3809","nandi nxumalo","female",0.86,68,"senior","ZA","South Africa",0.28
"019db3df-8585-7669-b57a-a9138a339042","mamadou nikiéma","male",0.85,58,"adult","GH","Ghana",0.47
"019db3df-8585-7669-b57a-c32f41b5f0b8","hafsat mengistu","female",0.82,34,"adult","KE","Kenya",0.5
"019db3df-8585-7669-b57a-c90952736e02","emeka camara","male",0.85,38,"adult","NG","Nigeria",0.6
"019db3df-8585-7669-b57a-d7483fd21786","rania amrani","female",0.97,30,"adult","EG","Egypt",0.94
"019db3df-8585-7669-b57a-d8ba5aa98404","tinashe mthembu","male",0.71,40,"adult","ZW","Zimbabwe",0.57
"019db3df-8585-7669-b57b-08861c5cf657","chipo nxumalo","female",0.74,6,"child","ST","São Tomé and Príncipe",0.56
"019db3df-8585-7669-b57b-0faae26beb59","théodore okonkwo","male",0.82,67,"senior","CI","Côte d'Ivoire",0.74
"019db3df-8585-7669-b57b-13775ef70a81","bongani mwangi","male",0.94,41,"adult","KM","Comoros",0.31
"019db3df-8585-7669-b57b-1e289e6c5bf0","sara kettani","female",0.84,28,"adult","MA","Morocco",0.89
"019db3df-8585-7669-b57b-45b7a4ff6a53","odhiambo otieno","male",0.72,14,"teenager","MU","Mauritius",0.15
"019db3df-8585-7669-b57b-4e040eea4709","fatima filali","female",0.84,34,"adult","DZ","Algeria",0.59
"019db3df-8585-7669-b57b-5727a039d6bf","shamiso sibanda","female",0.98,9,"child","AO","Angola",0.5
"019db3df-8585-7669-b57b-8b6ee819e5d7","gilbert amoah","male",0.97,44,"adult","CI","Côte d'Ivoire",0.2
"019db3df-8585-7669-b57b-9510367a695a","ekow konaté","male",0.94,29,"adult","BJ","Benin",0.6
"019db3df-8585-7669-b57b-9875e18bcbca","hiwot mengistu","female",0.78,53,"adult","BI","Burundi",0.51
"019db3df-8585-7669-b57b-a03be5a89811","paul kasavubu","male",0.7,21,"adult","CD","DR Congo",0.91
"019db3df-8585-7669-b57b-a56b5777539a","kofi babatunde","male",0.74,49,"adult","ML","Mali",0.34
"019db3df-8585-7669-b57b-ad4a5da80d74","bilkisu jama","female",0.9,33,"adult","MZ","Mozambique",0.15
"019db3df-8585-7669-b57b-b28c5b785b3d","adil amrani","male",0.91,53,"adult","TN","Tunisia",0.37
"019db3df-8585-7669-b57b-be6922e1f741","franck igwe","male",0.98,58,"adult","NG","Nigeria",0.44
"019db3df-8585-7669-b57b-c5ec1e3dc95e","mark antwi","male",0.96,58,"adult","SL","Sierra Leone",0.19
"019db3df-8585-7669-b57b-c8a285f35fd5","hassan ali","male",0.68,67,"senior","BI","Burundi",0.31
"019db3df-8585-7669-b57b-cf309eb65030","yaw zongo","male",0.67,81,"senior","ML","Mali",0.57
"019db3df-8585-7669-b57b-d6f0a5aa9c8b","mutua masondo","male",0.95,61,"senior","KE","Kenya",0.17
"019db3df-8585-7669-b57b-ed9987a7ad4d","araba diallo","female",0.77,53,"adult","BJ","Benin",0.68
"019db3df-8585-7669-b57c-19a0c24c5c00","barbara williams","female",0.88,5,"child","US","United States",0.64
"019db3df-8585-7669-b57c-96f3ad0d0ed9","lindiwe ndlovu","female",0.93,43,"adult","BW","Botswana",0.81
"019db3df-8585-7669-b57c-9f0615380c07","halima tadesse","female",0.79,25,"adult","KE","Kenya",0.47
"019db3df-8585-7669-b57c-b8848c3b7025","robert scott","male",0.72,27,"adult","US","United States",0.42
"019db3df-8585-7669-b57c-bfbfa95edf5d","samuel coulibaly","male",0.77,6,"child","BJ","Benin",0.23
"019db3df-8585-7669-b57c-cd11d7fedf9f","amina mengistu","female",0.82,71,"senior","ET","Ethiopia",0.41
"019db3df-8585-7669-b57c-d8512b4f7506","michael adams","male",0.7,74,"senior","AU","Australia",0.13
"019db3df-8585-7669-b57c-dc226c346993","bongani kamau","male",0.81,25,"adult","ET","Ethiopia",0.25
"019db3df-8585-7669-b57c-e741891b5dcf","mehdi berrada","male",0.67,5,"child","TN","Tunisia",0.88
"019db3df-8585-7669-b57c-ed8ec23ecbf2","mpho nkosi","male",0.78,27,"adult","ST","São Tomé and Príncipe",0.23
"019db3df-8585-7669-b57c-f09f75468696","nandi moyo","female",0.74,24,"adult","ZA","South Africa",0.17
"019db3df-8585-7669-b57c-f6c55c333dc8","nokwanda khumalo","female",0.69,18,"teenager","ZA","South Africa",0.74
"019db3df-8585-7669-b57c-ffd474d1db1e","richard king","male",0.83,54,"adult","IN","India",0.78
"019db3df-8585-7669-b57d-0a906ce013e2","karim alaoui","male",0.72,89,"senior","EG","Egypt",0.5
"019db3df-8585-7669-b57d-22bdffb3d60b","kagiso getachew","male",0.93,11,"child","ET","Ethiopia",0.69
"019db3df-8585-7669-b57d-2edf53b10903","bekele ouma","male",0.95,19,"teenager","KM","Comoros",0.14
"019db3df-8585-7669-b57d-3ac740adde6b","femi adjei","male",0.72,19,"teenager","MR","Mauritania",0.89
"019db3df-8585-7669-b57d-3e0bec99cddd","tebogo dlamini","male",0.69,14,"teenager","ZA","South Africa",0.18
"019db3df-8585-7669-b57d-406c98f8428f","bienvenu tshisekedi","male",0.8,9,"child","CM","Cameroon",0.49
"019db3df-8585-7669-b57d-6d6f70be1e1a","mark garcia","male",0.9,6,"child","IN","India",0.21
"019db3df-8585-7669-b57d-751e52f3cb58","clarisse sawadogo","female",0.7,81,"senior","NG","Nigeria",0.53
"019db3df-8585-7669-b57d-883844279db1","adjoua okonkwo","female",0.81,76,"senior","BJ","Benin",0.66
"019db3df-8585-7669-b57d-96fd58bf7dbc","yusuf ndlovu","male",0.78,32,"adult","ET","Ethiopia",0.26
"019db3df-8585-7669-b57d-98e34b4ed1a9","hana saidi","female",0.9,80,"senior","SD","Sudan",0.49
"019db3df-8585-7669-b57d-a73a9fc27361","omar omar","male",0.78,83,"senior","UG","Uganda",0.29
"019db3df-8585-7669-b57d-a8c85e25579e","george nguyen","male",0.96,15,"teenager","FR","France",0.29
"019db3df-8585-7669-b57d-b207de3f829f","othmane el fassi","male",0.79,24,"adult","EG","Egypt",0.31
"019db3df-8585-7669-b57d-b56196d9bf6f","marguerite bomboko","female",0.77,65,"senior","CD","DR Congo",0.14
"019db3df-8585-7669-b57d-bcc606590627","tadesse nxumalo","male",0.98,19,"teenager","UG","Uganda",0.39
"019db3df-8585-7669-b57d-c63e81328359","betty adams","female",0.65,19,"teenager","JP","Japan",0.38
"019db3df-8585-7669-b57d-cfebb2399534","mark parker","male",0.89,60,"senior","BR","Brazil",0.49
"019db3df-8585-7669-b57d-d0873f705bcb","pierre ondimba","male",0.81,47,"adult","CM","Cameroon",0.57
"019db3df-8585-7669-b57d-d7488c59d90b","moussa touré","male",0.91,29,"adult","CI","Côte d'Ivoire",0.42
"019db3df-8585-7669-b57d-d96ee14e66e5","adhiambo njoroge","female",0.88,12,"child","ET","Ethiopia",0.9
"019db3df-8585-7669-b57d-de14278cabfd","abebe abebe","male",0.96,28,"adult","UG","Uganda",0.41
"019db3df-8585-7669-b57d-e377cab7f2ad","cynthia mitchell","female",0.67,45,"adult","CN","China",0.33
"019db3df-8585-7669-b57e-04db5b585f2d","thandiwe nxumalo","female",0.66,7,"child","KE","Kenya",0.12
"019db3df-8585-7669-b57e-3aa59cb38c63","bintou okafor","female",0.88,27,"adult","NG","Nigeria",0.72
"019db3df-8586-719f-a687-b69e20c5581f","amanda roberts","female",0.78,45,"adult","DE","Germany",0.95
"019db3df-8586-719f-a687-bb83f8061f0f","munashe khumalo","male",0.75,54,"adult","BW","Botswana",0.84
"019db3df-8586-719f-a687-bcf3aa69f015","youssef bennani","male",0.66,19,"teenager","MA","Morocco",0.67
"019db3df-8586-719f-a687-e764452189fc","ibrahim alemu","male",0.73,23,"adult","ET","Ethiopia",0.38
"019db3df-8586-719f-a687-eef86d403a3f","malak mansouri","female",0.92,25,"adult","EG","Egypt",0.76
"019db3df-8586-719f-a687-f3e15f807825","thandiwe haile","female",0.79,88,"senior","UG","Uganda",0.57
"019db3df-8586-719f-a687-f8f48a8686b4","franck okonkwo","male",0.9,65,"senior","GH","Ghana",0.54
"019db3df-8586-719f-a688-4235e9a4c246","hélène adoula","female",0.83,87,"senior","CM","Cameroon",0.93
"019db3df-8586-719f-a688-4a2bdbee892f","ayasha haile","female",0.85,68,"senior","TZ","Tanzania",0.81
"019db3df-8586-719f-a688-5c3402f1fb4a","laura adams","female",0.98,14,"teenager","CA","Canada",0.19
"019db3df-8586-719f-a688-6ebdbc05b049","mariama babatunde","female",0.7,87,"senior","GW","Guinea-Bissau",0.53
"019db3df-8586-719f-a688-87f124c33873","emmanuel nikiéma","male",0.91,14,"teenager","GH","Ghana",0.47
"019db3df-8586-719f-a688-9cdf0c50a8bc","hauwa mwangi","female",0.65,83,"senior","UG","Uganda",0.64
"019db3df-8586-719f-a688-bef6ae73910f","yeshi haile","female",0.75,24,"adult","KM","Comoros",0.83
"019db3df-8586-719f-a688-c5aa5018b14a","joshua allen","male",0.67,54,"adult","US","United States",0.57
"019db3df-8586-719f-a688-c8dc8a389a97","mercy segla","female",0.76,21,"adult","GH","Ghana",0.67
"019db3df-8586-719f-a688-d75fbbfa1e95","nyasha ndlovu","female",0.71,22,"adult","NA","Namibia",0.53
"019db3df-8586-719f-a688-e3623c95a519","nana afolabi","male",0.93,74,"senior","SL","Sierra Leone",0.82
"019db3df-8586-719f-a689-0bbbac4ed591","fanta compaoré","female",0.65,29,"adult","NG","Nigeria",0.37
"019db3df-8586-719f-a689-0ef32c7b19f3","robert turner","male",0.71,30,"adult","IN","India",0.2
"019db3df-8586-719f-a689-1420aa315cb3","mark olawale","male",0.99,51,"adult","NE","Niger",0.84
"019db3df-8586-719f-a689-1f4aa761911e","hassan achieng","male",0.86,60,"senior","TZ","Tanzania",0.1
"019db3df-8586-719f-a689-200d9c6a5008","rené gizenga","male",0.72,46,"adult","CM","Cameroon",0.48
"019db3df-8586-719f-a689-3c4169a3ae84","odhiambo adhiambo","male",0.7,26,"adult","TZ","Tanzania",0.43
"019db3df-8586-719f-a689-5c012529f5e6","aya chraibi","female",0.85,27,"adult","TN","Tunisia",0.72
"019db3df-8586-719f-a689-76ec1fc7b44d","djeneba tapsoba","female",0.83,60,"senior","GH","Ghana",0.36
"019db3df-8586-719f-a689-7982466ae5e7","adjoua dao","female",0.8,46,"adult","CI","Côte d'Ivoire",0.3
"019db3df-8585-7669-b57c-34f3d3119b6d","sipho getachew","male",0.75,17,"teenager","TZ","Tanzania",0.91
"019db3df-8585-7669-b57c-3b228e3eb2db","carol mitchell","female",0.88,54,"adult","JP","Japan",0.75
"019db3df-8585-7669-b57c-4ba2b45cca25","oumou dossou","female",0.71,84,"senior","CI","Côte d'Ivoire",0.28
"019db3df-8585-7669-b57c-4f7e45bd68a1","emily brown","female",0.8,84,"senior","US","United States",0.2
"019db3df-8585-7669-b57c-62ae6c4c49ad","maame darko","female",0.74,7,"child","GM","Gambia",0.27
"019db3df-8585-7669-b57c-75e5ca9997ba","michael miller","male",0.77,10,"child","CN","China",0.88
"019db3df-8585-7669-b57c-7ce10eeb25e3","andrew garcia","male",0.82,43,"adult","FR","France",0.33
"019db3df-8585-7669-b57c-817513007f5b","florentine adeyemi","female",0.9,34,"adult","BJ","Benin",0.72
"019db3df-8585-7669-b57c-84741aac8fd2","gloire kasavubu","female",0.75,8,"child","GA","Gabon",0.15
"019db3df-8585-7669-b57c-b2333dcf958a","almaz abdi","female",0.81,57,"adult","RW","Rwanda",0.62
"019db3df-8585-7669-b57d-1d9286e60cc8","nompumelelo sibanda","female",0.98,16,"teenager","AO","Angola",0.84
"019db3df-8585-7669-b57d-32c944c6be18","salma khatib","female",0.74,16,"teenager","SD","Sudan",0.84
"019db3df-8585-7669-b57d-3665fa1d9cb0","david miller","male",0.76,13,"teenager","FR","France",0.28
"019db3df-8585-7669-b57d-451dac6d49c9","youssef filali","male",0.81,29,"adult","SD","Sudan",0.16
"019db3df-8585-7669-b57d-4c525d52f6f4","salma kettani","female",0.88,21,"adult","SD","Sudan",0.56
"019db3df-8585-7669-b57d-50836390b0b2","assata afolabi","female",0.73,44,"adult","NG","Nigeria",0.68
"019db3df-8585-7669-b57d-557f27f85770","paul smith","male",0.84,14,"teenager","US","United States",0.82
"019db3df-8585-7669-b57d-5d739ad67d31","shamiso ndlovu","female",0.95,21,"adult","ZW","Zimbabwe",0.67
"019db3df-8585-7669-b57d-62659e8c625b","lesego sibanda","male",0.83,59,"adult","ZW","Zimbabwe",0.81
"019db3df-8585-7669-b57d-871444e2edf0","karim mansouri","male",0.77,18,"teenager","SD","Sudan",0.43
"019db3df-8585-7669-b57d-8c7c1d8041c0","adhiambo abdi","female",0.69,55,"adult","KE","Kenya",0.91
"019db3df-8585-7669-b57d-c9a5dd9ae25b","mutua nkosi","male",0.82,12,"child","MG","Madagascar",0.26
"019db3df-8585-7669-b57d-e8bda5ce6ece","nomsa abebe","female",0.83,42,"adult","DJ","Djibouti",0.47
"019db3df-8585-7669-b57d-ec89003c4a19","mamadou barro","male",0.7,21,"adult","NG","Nigeria",0.73
"019db3df-8585-7669-b57d-f45e4355b4e0","zineb bouazza","female",0.87,78,"senior","TN","Tunisia",0.4
"019db3df-8585-7669-b57d-fb1d831daf7d","tesfaye haile","male",0.89,43,"adult","KE","Kenya",0.2
"019db3df-8585-7669-b57d-fe95ed54db7a","thérèse ping","female",0.79,54,"adult","CG","Republic of the Congo",0.41
"019db3df-8585-7669-b57e-0288eb47caf4","tesfaye alemu","male",0.98,24,"adult","ET","Ethiopia",0.4
"019db3df-8585-7669-b57e-08bb46560779","walid filali","male",0.69,79,"senior","MA","Morocco",0.27
"019db3df-8585-7669-b57e-1f66f8136b25","dieudonné mukendi","male",0.8,45,"adult","CD","DR Congo",0.5
"019db3df-8585-7669-b57e-2392f3257f35","alexis adjei","male",0.77,83,"senior","CV","Cape Verde",0.16
"019db3df-8585-7669-b57e-3719f327c79d","jeanne kalonji","female",0.7,58,"adult","CD","DR Congo",0.27
"019db3df-8585-7669-b57e-3d38ecd5b6f9","nomsa mthembu","female",0.68,11,"child","ZW","Zimbabwe",0.11
"019db3df-8585-7669-b57e-50e276b4556a","william wright","male",0.7,53,"adult","FR","France",0.85
"019db3df-8585-7669-b57e-57e68dbe8710","sekai sibanda","female",0.95,71,"senior","ZW","Zimbabwe",0.56
"019db3df-8585-7669-b57e-585720d67ffc","bienvenu kalonji","male",0.85,60,"senior","CM","Cameroon",0.75
"019db3df-8585-7669-b57e-5d98f6dba619","didier barro","male",0.96,79,"senior","NG","Nigeria",0.91
"019db3df-8586-719f-a687-c708f1129d1f","akinyi abebe","female",0.65,41,"adult","KE","Kenya",0.8
"019db3df-8586-719f-a687-cd2eee28304e","peter agbodji","male",0.71,77,"senior","ML","Mali",0.44
"019db3df-8586-719f-a687-d2af35568fca","selamawit bekele","female",0.78,31,"adult","KE","Kenya",0.35
"019db3df-8586-719f-a687-df8690515523","kola diallo","male",0.79,78,"senior","CI","Côte d'Ivoire",0.7
"019db3df-8586-719f-a687-ffbb26e9c72c","akinyi khumalo","female",0.89,56,"adult","RW","Rwanda",0.85
"019db3df-8586-719f-a688-006fcb3c9e60","araba okonkwo","female",0.94,30,"adult","ML","Mali",0.23
"019db3df-8586-719f-a688-15be940d897e","lisa parker","female",0.89,86,"senior","FR","France",0.62
"019db3df-8586-719f-a688-193e440c4f28","hirut desta","female",0.72,85,"senior","RW","Rwanda",0.78
"019db3df-8586-719f-a688-1c26e5ffd76a","tafadzwa ndebele","male",0.66,58,"adult","AO","Angola",0.7
"019db3df-8586-719f-a688-2c1aae1806b1","yasmine kettani","female",0.93,33,"adult","SD","Sudan",0.14
"019db3df-8586-719f-a688-628d2906b4ed","efua traoré","female",0.72,78,"senior","BJ","Benin",0.45
"019db3df-8586-719f-a688-6ac431d1e0ce","anne mukendi","female",0.78,5,"child","CM","Cameroon",0.87
"019db3df-8586-719f-a688-72a127127cc9","kagiso nkomo","male",0.82,37,"adult","AO","Angola",0.42
"019db3df-8586-719f-a688-7fa0aee1312c","betty perez","female",0.91,63,"senior","FR","France",0.94
"019db3df-8586-719f-a688-82a99641a631","lisa king","female",0.82,31,"adult","BR","Brazil",0.57
"019db3df-8586-719f-a688-a0e2f06f2bc6","zakaria amrani","male",0.68,47,"adult","MA","Morocco",0.54
"019db3df-8586-719f-a688-ae075fa3bdea","selamawit kamau","female",0.86,43,"adult","KE","Kenya",0.22
"019db3df-8586-719f-a688-cf8a0384cb64","ade eze","male",0.7,59,"adult","GH","Ghana",0.46
"019db3df-8586-719f-a688-e67d7bb7812f","oumou okafor","female",0.77,26,"adult","MR","Mauritania",0.65
"019db3df-8586-719f-a688-f273dbb629e8","selamawit ouma","female",0.71,6,"child","ET","Ethiopia",0.34
"019db3df-8586-719f-a688-f94ae47a78ac","tanaka mhlanga","male",0.77,22,"adult","AO","Angola",0.56
"019db3df-8586-719f-a689-04ea38295df7","nandi mthembu","female",0.96,66,"senior","ZA","South Africa",0.54
"019db3df-8586-719f-a689-18d9cd799f3e","tatenda mpofu","male",0.77,54,"adult","ST","São Tomé and Príncipe",0.42
"019db3df-8586-719f-a689-41a28b39c480","louis adoula","male",0.75,52,"adult","CM","Cameroon",0.63
"019db3df-8586-719f-a689-56fdf7301691","william nguyen","male",0.82,32,"adult","GB","United Kingdom",0.66
"019db3df-8586-719f-a689-5805e2849945","bilkisu awino","female",0.84,24,"adult","TZ","Tanzania",0.81
"019db3df-8586-719f-a689-64cc41110ddc","halima abdi","female",0.79,42,"adult","SS","South Sudan",0.42
"019db3df-8586-719f-a689-8144f54455f5","boubacar sow","male",0.73,8,"child","TG","Togo",0.21
"019db3df-8586-719f-a689-892b7b4d0e0c","farai cele","male",0.75,23,"adult","ZA","South Africa",0.46
"019db3df-8586-719f-a689-9318d9b43191","gary taylor","male",0.66,36,"adult","CA","Canada",0.76
"019db3df-8586-719f-a689-965600f7874a","hassan berrada","male",0.81,7,"child","SD","Sudan",0.15
"019db3df-8586-719f-a689-98a2bda52837","fatima rachidi","female",0.79,51,"adult","EG","Egypt",0.65
"019db3df-8586-719f-a689-7cbd3af364a1","thabo cele","male",0.89,57,"adult","ZA","South Africa",0.53
"019db3df-8586-719f-a689-84638f5723df","deborah anderson","female",0.84,77,"senior","CN","China",0.3
"019db3df-8584-70ef-aa07-f78e9c01de5c","takoda ali","male",0.76,41,"adult","KE","Kenya",0.63
"019db3df-8584-70ef-aa07-fbce9c7aac86","girma alemu","male",0.91,88,"senior","ET","Ethiopia",0.92
"019db3df-8584-70ef-aa08-0912f7a1b8e7","abdou segla","male",0.65,21,"adult","GM","Gambia",0.76
"019db3df-8584-70ef-aa08-2e165caac18b","njoroge abdi","male",0.88,31,"adult","ET","Ethiopia",0.47
"019db3df-8584-70ef-aa08-37714777b6a0","kofi sawadogo","male",0.85,38,"adult","GN","Guinea",0.48
"019db3df-8584-70ef-aa08-3ed707c79f19","ghita khalil","female",0.72,51,"adult","MA","Morocco",0.31
"019db3df-8584-70ef-aa08-4cd6891ea211","ikram amrani","female",0.92,41,"adult","SD","Sudan",0.9
"019db3df-8584-70ef-aa08-5a12240d8a07","desta bekele","male",0.89,7,"child","ET","Ethiopia",0.36
"019db3df-8584-70ef-aa08-641b72a5ee8d","halima tesfaye","female",0.7,24,"adult","TZ","Tanzania",0.72
"019db3df-8584-70ef-aa08-72faf024b414","blessing asante","female",0.94,78,"senior","ML","Mali",0.58
